epsilon,seed,checkpoint,return_mean,return_std_episodes,avg_dose,constraint_violation_rate_pct,eval_mode,n_eval_patients,data_tag
0.5,7400,safe_cql_limit0.5_seed7400.pt,-23.407143344328645,18.17303575804402,0.6360448959658946,5.724426224888053,tcga_heldout,93,tcga_twin_50k_seed21
0.5,8100,safe_cql_limit0.5_seed8100.pt,-5.47056634269479,0.3667209528754413,2.0,13.68364908687489,tcga_heldout,93,tcga_twin_50k_seed21
0.5,8800,safe_cql_limit0.5_seed8800.pt,-6.465929997155886,1.041343879087989,1.4590800477897254,11.720430107526882,tcga_heldout,93,tcga_twin_50k_seed21
0.5,9500,safe_cql_limit0.5_seed9500.pt,-8.16238472748846,0.7388734487177095,1.0,9.843568126300575,tcga_heldout,93,tcga_twin_50k_seed21
1.0,10200,safe_cql_limit1.0_seed10200.pt,-8.118566438307727,0.6623816914762962,1.012597386624901,9.852838408341254,tcga_heldout,93,tcga_twin_50k_seed21
1.0,10900,safe_cql_limit1.0_seed10900.pt,-9.045847956085773,0.8223050346598358,0.7912670662670662,8.60355594226562,tcga_heldout,93,tcga_twin_50k_seed21
1.0,11600,safe_cql_limit1.0_seed11600.pt,-8.523059729857994,1.9753831685262855,0.927159519095003,9.20014871627775,tcga_heldout,93,tcga_twin_50k_seed21
1.0,1200,safe_cql_limit1.0_seed1200.pt,-8.141077979737684,0.7784328479908832,1.0,9.864100116771644,tcga_heldout,93,tcga_twin_50k_seed21
1.0,12300,safe_cql_limit1.0_seed12300.pt,-6.547362038545072,1.057362827824365,1.4545997610513741,11.635091312510667,tcga_heldout,93,tcga_twin_50k_seed21
1.0,13000,safe_cql_limit1.0_seed13000.pt,-6.711351921981154,1.1150338179201253,1.4129928315412186,11.373954599761053,tcga_heldout,93,tcga_twin_50k_seed21
1.0,13700,safe_cql_limit1.0_seed13700.pt,-8.213260556612443,0.7863484423183921,0.9957620503398492,9.78007918710006,tcga_heldout,93,tcga_twin_50k_seed21
1.0,15,safe_cql_limit1.0_seed15.pt,-37.03369523395041,27.03343140296689,0.003328936355030473,3.053827856420983,tcga_heldout,93,tcga_twin_50k_seed21
1.0,1800,safe_cql_limit1.0_seed1800.pt,-18.870612820356282,15.123576636064707,0.7202563267079395,6.549868497906907,tcga_heldout,93,tcga_twin_50k_seed21
1.0,2500,safe_cql_limit1.0_seed2500.pt,-7.580001830309915,1.2059899906555511,1.1397849462365592,10.357838099773584,tcga_heldout,93,tcga_twin_50k_seed21
1.0,3200,safe_cql_limit1.0_seed3200.pt,-6.425411053317154,1.0150231465497006,1.4921701655572623,11.866359447004609,tcga_heldout,93,tcga_twin_50k_seed21
1.0,3900,safe_cql_limit1.0_seed3900.pt,-6.501181518363244,1.0247220547648783,1.4515659668885477,11.688854753370883,tcga_heldout,93,tcga_twin_50k_seed21
1.0,4600,safe_cql_limit1.0_seed4600.pt,-6.474621168256216,0.9818033290099794,1.481484584710391,11.797506555571072,tcga_heldout,93,tcga_twin_50k_seed21
1.0,500,safe_cql_limit1.0_seed500.pt,-6.457562864554211,0.9383257650595123,1.5026369687660008,11.793394777265746,tcga_heldout,93,tcga_twin_50k_seed21
1.0,5300,safe_cql_limit1.0_seed5300.pt,-8.137687362075342,0.7208732468858262,1.0,9.858805278634502,tcga_heldout,93,tcga_twin_50k_seed21
1.0,6000,safe_cql_limit1.0_seed6000.pt,-6.7013714957379955,1.0297704302840578,1.4281660692951017,11.382915173237755,tcga_heldout,93,tcga_twin_50k_seed21
1.0,6700,safe_cql_limit1.0_seed6700.pt,-8.163539249672494,0.7339154319206912,1.0,9.838921135235926,tcga_heldout,93,tcga_twin_50k_seed21
1.0,7400,safe_cql_limit1.0_seed7400.pt,-35.85009772503748,20.34966125057637,0.004393526592128087,2.987696969853358,tcga_heldout,93,tcga_twin_50k_seed21
1.0,8100,safe_cql_limit1.0_seed8100.pt,-20.627108877483423,18.990198631318403,0.6149017052242859,6.039022112773324,tcga_heldout,93,tcga_twin_50k_seed21
1.0,8800,safe_cql_limit1.0_seed8800.pt,-8.136647262136952,0.7123068582761277,1.0081945322932042,9.832829339470706,tcga_heldout,93,tcga_twin_50k_seed21
1.0,9500,safe_cql_limit1.0_seed9500.pt,-8.16238472748846,0.7388734487177095,1.0,9.843568126300575,tcga_heldout,93,tcga_twin_50k_seed21
